ID_Venta,Fecha,País,Ciudad,Cliente,Producto,Categoría,Cantidad,Precio_Unitario,Monto_Total,Medio_Envio,Estado_Envio
1946,25/11/2024,Perú,Arequipa,Lucía Sánchez,Tablet,Electrónica,4,959.9,3839.6,Terrestre,En tránsito
1947,7/2/2024,Colombia,Cali,Pedro Rodríguez,Escritorio,Muebles,1,728.15,728.15,Aéreo,Cancelado
1948,14/7/2024,Paraguay,Ciudad del Este,Luis Martínez,Escritorio,Muebles,4,139.35,557.4,Marítimo,En tránsito
1949,20/6/2024,Uruguay,Salto,Carlos Martínez,Impresora,Oficina,2,499.39,998.78,Aéreo,Entregado
1950,2/4/2024,Venezuela,Valencia,Laura Rodríguez,Impresora,Oficina,2,1165.41,2330.82,Marítimo,Cancelado
1951,10/5/2024,Perú,Lima,Ana García,Auriculares,Accesorios,2,271.55,543.1,Aéreo,Pendiente
1952,30/6/2024,Venezuela,Valencia,Juan Martínez,Celular,Electrónica,4,794.78,3179.12,Marítimo,En tránsito
1953,23/4/2024,Argentina,Buenos Aires,Ana Sánchez,Laptop,Electrónica,5,975.85,4879.25,Terrestre,En tránsito
1954,27/4/2024,Ecuador,Guayaquil,Juan García,Laptop,Electrónica,2,999.87,1999.74,Aéreo,Pendiente
1955,27/4/2024,Brasil,Rio de Janeiro,Ana Sánchez,Laptop,Electrónica,1,1037.16,1037.16,Marítimo,Cancelado
1956,20/4/2024,Perú,Lima,Carlos Rodríguez,Silla ergonómica,Muebles,3,1014.56,3043.68,Marítimo,En tránsito
1957,17/2/2025,Perú,Arequipa,Juan Pérez,Celular,Electrónica,4,315.99,1263.96,Aéreo,Entregado
1958,8/11/2024,Ecuador,Guayaquil,Juan López,Cámara,Electrónica,4,780.08,3120.32,Aéreo,Entregado
1959,10/3/2025,Bolivia,Cochabamba,Luis García,Impresora,Oficina,3,584.28,1752.84,Aéreo,Entregado
1960,9/1/2025,Brasil,Rio de Janeiro,Ana Sánchez,Celular,Electrónica,1,1170.7,1170.7,Aéreo,En tránsito
1961,30/10/2024,Chile,Concepción,Luis López,Auriculares,Accesorios,2,181.17,362.34,Terrestre,En tránsito
1962,21/9/2024,Chile,Valparaíso,Luis Rodríguez,Auriculares,Accesorios,2,1075.97,2151.94,Marítimo,Pendiente
1963,30/1/2025,Perú,Cusco,Juan García,Teclado,Accesorios,2,1149.35,2298.7,Terrestre,Cancelado
1964,19/6/2024,Brasil,Rio de Janeiro,Laura Rodríguez,Laptop,Electrónica,5,195.94,979.7,Terrestre,Entregado
1965,16/3/2025,Uruguay,Salto,María Sánchez,Laptop,Electrónica,4,584.67,2338.68,Marítimo,Pendiente
1966,21/4/2024,Paraguay,Ciudad del Este,Laura Martínez,Auriculares,Accesorios,3,935.41,2806.23,Terrestre,Pendiente
1967,14/7/2024,Paraguay,Ciudad del Este,Pedro Martínez,Auriculares,Accesorios,4,125.11,500.44,Marítimo,Entregado
1968,19/9/2024,Uruguay,Paysandú,Laura Sánchez,Tablet,Electrónica,4,383.15,1532.6,Aéreo,Pendiente
1969,6/1/2025,Uruguay,Salto,Juan Rodríguez,Silla ergonómica,Muebles,3,939.01,2817.03,Aéreo,En tránsito
1970,13/12/2024,Chile,Concepción,Lucía López,Teclado,Accesorios,5,818.95,4094.75,Terrestre,Pendiente
1971,8/3/2024,Chile,Concepción,Pedro Rodríguez,Celular,Electrónica,5,772.04,3860.2,Terrestre,En tránsito
1972,20/1/2024,Uruguay,Montevideo,María Rodríguez,Laptop,Electrónica,2,832.4,1664.8,Marítimo,Cancelado
1973,22/8/2024,Uruguay,Paysandú,María Pérez,Impresora,Oficina,3,1149.22,3447.66,Aéreo,Entregado
1974,7/4/2024,Ecuador,Cuenca,Luis Pérez,Laptop,Electrónica,4,972.7,3890.8,Aéreo,Entregado
1975,6/12/2024,Venezuela,Valencia,Juan Martínez,Silla ergonómica,Muebles,1,836.1,836.1,Terrestre,Pendiente
1976,14/11/2024,Venezuela,Valencia,Laura García,Teclado,Accesorios,3,252.08,756.24,Aéreo,En tránsito
1977,8/10/2024,Argentina,Buenos Aires,Lucía Sánchez,Auriculares,Accesorios,3,247.46,742.38,Aéreo,En tránsito
1978,22/2/2025,Chile,Santiago,Juan Martínez,Teclado,Accesorios,5,327.56,1637.8,Terrestre,Entregado
1979,8/3/2025,Colombia,Cali,María Martínez,Impresora,Oficina,2,610.78,1221.56,Aéreo,En tránsito
1980,22/12/2024,Venezuela,Maracaibo,Luis Rodríguez,Laptop,Electrónica,4,987.97,3951.88,Terrestre,En tránsito
1981,5/3/2024,Venezuela,Valencia,Juan García,Monitor,Electrónica,1,601.69,601.69,Terrestre,Pendiente
1982,15/10/2024,Venezuela,Caracas,Juan Rodríguez,Teclado,Accesorios,4,554.14,2216.56,Marítimo,Entregado
1983,19/11/2024,Perú,Arequipa,Carlos Pérez,Cámara,Electrónica,5,223.42,1117.1,Marítimo,En tránsito
1984,12/11/2024,Chile,Concepción,Laura Sánchez,Laptop,Electrónica,5,357.42,1787.1,Aéreo,Entregado
1985,14/12/2024,Chile,Concepción,Juan Rodríguez,Monitor,Electrónica,4,174.93,699.72,Marítimo,Entregado
1986,16/4/2024,Argentina,Córdoba,Pedro López,Cámara,Electrónica,1,161.88,161.88,Aéreo,En tránsito
1987,7/8/2024,Venezuela,Maracaibo,Juan Pérez,Escritorio,Muebles,4,1031.28,4125.12,Aéreo,En tránsito
1988,12/10/2024,Bolivia,La Paz,Luis López,Monitor,Electrónica,1,349.32,349.32,Marítimo,En tránsito
1989,28/8/2024,Venezuela,Caracas,Laura Pérez,Monitor,Electrónica,1,533.05,533.05,Marítimo,Entregado
1990,7/3/2025,Paraguay,Asunción,Luis García,Silla ergonómica,Muebles,4,750.49,3001.96,Terrestre,Cancelado
1991,26/6/2024,Bolivia,Cochabamba,Ana García,Auriculares,Accesorios,3,113.52,340.56,Terrestre,En tránsito
1992,23/10/2024,Chile,Valparaíso,Laura Pérez,Escritorio,Muebles,5,527.95,2639.75,Aéreo,Entregado
1993,24/4/2024,Uruguay,Paysandú,Carlos Pérez,Cámara,Electrónica,3,122.07,366.21,Terrestre,Entregado
1994,29/11/2024,Chile,Concepción,Ana Martínez,Escritorio,Muebles,2,898.93,1797.86,Aéreo,Pendiente
1995,19/5/2024,Argentina,Rosario,Laura López,Escritorio,Muebles,3,882.12,2646.36,Marítimo,En tránsito
1996,22/3/2024,Venezuela,Valencia,Carlos García,Teclado,Accesorios,5,1178.28,5891.4,Terrestre,Entregado
1997,11/3/2024,Perú,Arequipa,Pedro Sánchez,Laptop,Electrónica,5,526.1,2630.5,Marítimo,Cancelado
1998,5/8/2024,Ecuador,Quito,Laura Sánchez,Auriculares,Accesorios,3,241.37,724.11,Marítimo,Pendiente
1999,3/11/2024,Bolivia,La Paz,María Sánchez,Auriculares,Accesorios,1,370.27,370.27,Marítimo,Entregado
2000,11/3/2025,Perú,Cusco,Juan Sánchez,Escritorio,Muebles,1,404.54,404.54,Aéreo,Entregado
2001,30/9/2024,Ecuador,Quito,Pedro Rodríguez,Monitor,Electrónica,4,219.72,878.88,Terrestre,Cancelado
2002,19/4/2024,Venezuela,Maracaibo,Lucía Rodríguez,Cámara,Electrónica,1,754.01,754.01,Terrestre,En tránsito
2003,11/12/2024,Paraguay,Asunción,Laura López,Teclado,Accesorios,2,1003.01,2006.02,Terrestre,Cancelado
2004,6/1/2025,Uruguay,Paysandú,Carlos Martínez,Tablet,Electrónica,1,1196.76,1196.76,Marítimo,En tránsito
2005,11/6/2024,Ecuador,Quito,María Rodríguez,Laptop,Electrónica,3,373.65,1120.95,Terrestre,Entregado
2006,1/5/2024,Bolivia,La Paz,Pedro Sánchez,Teclado,Accesorios,2,670.79,1341.58,Aéreo,Entregado
2007,17/6/2024,Paraguay,Encarnación,María García,Cámara,Electrónica,2,373.05,746.1,Marítimo,En tránsito
2008,25/8/2024,Uruguay,Paysandú,Ana López,Auriculares,Accesorios,4,1116.49,4465.96,Terrestre,En tránsito
2009,14/3/2025,Chile,Valparaíso,María Martínez,Auriculares,Accesorios,5,173.53,867.65,Marítimo,Cancelado
2010,22/8/2024,Ecuador,Cuenca,Laura García,Auriculares,Accesorios,4,931.01,3724.04,Marítimo,En tránsito
2011,25/8/2024,Paraguay,Encarnación,Laura Pérez,Cámara,Electrónica,5,1173.29,5866.45,Marítimo,En tránsito
2012,11/5/2024,Bolivia,La Paz,Laura Sánchez,Impresora,Oficina,3,896.58,2689.74,Terrestre,Entregado
2013,20/6/2024,Uruguay,Montevideo,Laura López,Impresora,Oficina,3,265.55,796.65,Terrestre,En tránsito
2014,25/6/2024,Uruguay,Montevideo,Lucía Rodríguez,Auriculares,Accesorios,5,780.18,3900.9,Aéreo,Entregado
2015,14/3/2024,Uruguay,Salto,Laura Sánchez,Silla ergonómica,Muebles,5,840.94,4204.7,Aéreo,Entregado
2016,21/1/2025,Chile,Valparaíso,Luis García,Celular,Electrónica,3,628.87,1886.61,Marítimo,En tránsito
2017,5/2/2025,Venezuela,Valencia,Luis López,Monitor,Electrónica,4,358.28,1433.12,Marítimo,Cancelado
2018,2/3/2024,Chile,Santiago,Lucía Sánchez,Escritorio,Muebles,3,158.69,476.07,Aéreo,Pendiente
2019,20/5/2024,Argentina,Rosario,Ana Martínez,Silla ergonómica,Muebles,2,689.58,1379.16,Terrestre,En tránsito
2020,4/2/2024,Perú,Cusco,Lucía Rodríguez,Auriculares,Accesorios,5,971,4855,Aéreo,Cancelado
2021,18/7/2024,Colombia,Bogotá,María Martínez,Celular,Electrónica,1,1024.34,1024.34,Terrestre,Cancelado
2022,14/8/2024,Brasil,Brasília,Carlos Pérez,Teclado,Accesorios,2,1185.97,2371.94,Terrestre,Pendiente
2023,15/5/2024,Chile,Concepción,Pedro Pérez,Auriculares,Accesorios,3,1056.74,3170.22,Terrestre,Cancelado
2024,3/2/2024,Chile,Concepción,Lucía García,Silla ergonómica,Muebles,4,1169.98,4679.92,Marítimo,Entregado
2025,22/5/2024,Uruguay,Montevideo,María Pérez,Cámara,Electrónica,4,1001.28,4005.12,Marítimo,En tránsito
2026,5/7/2024,Uruguay,Montevideo,Ana Rodríguez,Teclado,Accesorios,4,159.18,636.72,Marítimo,Pendiente
2027,17/2/2025,Paraguay,Asunción,Luis Rodríguez,Teclado,Accesorios,5,994.05,4970.25,Aéreo,Pendiente
2028,12/2/2024,Perú,Cusco,Luis Rodríguez,Tablet,Electrónica,2,375.17,750.34,Marítimo,Entregado
2029,24/2/2025,Chile,Concepción,Lucía Martínez,Auriculares,Accesorios,3,77.79,233.37,Marítimo,Pendiente
2030,9/3/2024,Venezuela,Valencia,Lucía Sánchez,Monitor,Electrónica,5,489.16,2445.8,Terrestre,Pendiente
2031,26/11/2024,Colombia,Bogotá,María Sánchez,Escritorio,Muebles,1,974.32,974.32,Marítimo,Entregado
2032,1/9/2024,Argentina,Buenos Aires,Pedro Martínez,Impresora,Oficina,3,774.51,2323.53,Aéreo,En tránsito
2033,1/5/2024,Ecuador,Cuenca,Laura Rodríguez,Teclado,Accesorios,1,1104.59,1104.59,Marítimo,Entregado
2034,29/11/2024,Perú,Lima,Laura Sánchez,Monitor,Electrónica,1,712.25,712.25,Aéreo,Pendiente
2035,29/11/2024,Argentina,Rosario,Laura Sánchez,Monitor,Electrónica,4,1023.13,4092.52,Marítimo,Cancelado
2036,20/1/2025,Uruguay,Salto,Luis Martínez,Teclado,Accesorios,5,717.61,3588.05,Terrestre,Cancelado
2037,21/1/2025,Chile,Valparaíso,Luis Martínez,Escritorio,Muebles,4,73,292,Terrestre,Entregado
2038,25/11/2024,Paraguay,Encarnación,Ana López,Monitor,Electrónica,5,186.67,933.35,Marítimo,Entregado
2039,8/6/2024,Colombia,Medellín,Pedro Pérez,Celular,Electrónica,1,295.93,295.93,Marítimo,En tránsito
2040,31/5/2024,Ecuador,Guayaquil,Luis Martínez,Silla ergonómica,Muebles,3,393.62,1180.86,Terrestre,En tránsito
2041,11/2/2025,Chile,Valparaíso,Juan Martínez,Auriculares,Accesorios,4,286.67,1146.68,Aéreo,Entregado
2042,12/9/2024,Chile,Valparaíso,Laura Sánchez,Impresora,Oficina,3,1016.5,3049.5,Terrestre,Cancelado
2043,5/6/2024,Brasil,Rio de Janeiro,Lucía Sánchez,Cámara,Electrónica,3,492.42,1477.26,Terrestre,Pendiente
2044,9/2/2024,Brasil,Rio de Janeiro,Juan García,Monitor,Electrónica,2,792.37,1584.74,Terrestre,Entregado
2045,11/10/2024,Brasil,Rio de Janeiro,Laura López,Laptop,Electrónica,4,181.21,724.84,Aéreo,Cancelado
2046,27/2/2025,Ecuador,Quito,Carlos Rodríguez,Cámara,Electrónica,1,739.83,739.83,Aéreo,Cancelado
2047,2/2/2025,Uruguay,Salto,Juan Rodríguez,Cámara,Electrónica,3,1093.2,3279.6,Aéreo,En tránsito
2048,14/12/2024,Perú,Arequipa,Lucía Pérez,Tablet,Electrónica,4,113.55,454.2,Marítimo,En tránsito
2049,29/12/2024,Ecuador,Quito,Juan Rodríguez,Tablet,Electrónica,1,501.16,501.16,Terrestre,En tránsito
2050,23/9/2024,Ecuador,Quito,Ana Sánchez,Escritorio,Muebles,1,416.13,416.13,Marítimo,Cancelado
2051,18/6/2024,Ecuador,Guayaquil,Carlos Martínez,Laptop,Electrónica,2,1079.19,2158.38,Aéreo,Entregado
2052,12/5/2024,Argentina,Córdoba,Ana Martínez,Escritorio,Muebles,5,208.87,1044.35,Terrestre,Pendiente
2053,28/1/2024,Uruguay,Montevideo,Laura García,Tablet,Electrónica,3,447.89,1343.67,Marítimo,En tránsito
2054,1/3/2024,Paraguay,Asunción,Carlos López,Escritorio,Muebles,4,964.29,3857.16,Marítimo,Cancelado
2055,10/12/2024,Colombia,Cali,Lucía Martínez,Laptop,Electrónica,4,403.9,1615.6,Aéreo,Cancelado
2056,14/2/2025,Colombia,Medellín,Laura Rodríguez,Auriculares,Accesorios,5,699.1,3495.5,Marítimo,En tránsito
2057,3/3/2024,Perú,Lima,Juan Pérez,Teclado,Accesorios,2,83.59,167.18,Marítimo,Cancelado
2058,28/3/2024,Brasil,São Paulo,Lucía López,Auriculares,Accesorios,5,819.29,4096.45,Marítimo,En tránsito
2059,7/1/2024,Bolivia,Santa Cruz,Laura Rodríguez,Escritorio,Muebles,5,973.26,4866.3,Marítimo,En tránsito
2060,24/2/2024,Ecuador,Cuenca,Pedro Pérez,Impresora,Oficina,5,707.21,3536.05,Terrestre,Cancelado
2061,10/1/2024,Paraguay,Encarnación,Pedro García,Monitor,Electrónica,2,927.04,1854.08,Marítimo,En tránsito
2062,27/5/2024,Paraguay,Encarnación,María Pérez,Silla ergonómica,Muebles,1,815.15,815.15,Aéreo,Entregado
2063,23/1/2024,Colombia,Medellín,Ana Pérez,Escritorio,Muebles,1,689.31,689.31,Marítimo,En tránsito
2064,24/1/2025,Argentina,Buenos Aires,María Martínez,Silla ergonómica,Muebles,5,1195.9,5979.5,Aéreo,Cancelado
2065,26/12/2024,Brasil,Rio de Janeiro,Lucía López,Tablet,Electrónica,2,771.12,1542.24,Terrestre,Entregado
2066,11/3/2024,Brasil,São Paulo,Luis Rodríguez,Monitor,Electrónica,4,662.99,2651.96,Aéreo,Cancelado
2067,13/3/2024,Paraguay,Ciudad del Este,Juan Rodríguez,Celular,Electrónica,1,785.8,785.8,Marítimo,Cancelado
2068,15/1/2025,Argentina,Rosario,Lucía Rodríguez,Monitor,Electrónica,5,22.61,113.05,Aéreo,Cancelado
2069,10/1/2025,Ecuador,Guayaquil,Carlos Martínez,Impresora,Oficina,3,338.46,1015.38,Terrestre,Pendiente
2070,13/7/2024,Colombia,Medellín,Lucía García,Laptop,Electrónica,2,264.57,529.14,Aéreo,Cancelado
2071,28/10/2024,Colombia,Medellín,Ana García,Escritorio,Muebles,2,515.36,1030.72,Terrestre,En tránsito
2072,27/4/2024,Paraguay,Encarnación,Laura Rodríguez,Teclado,Accesorios,3,453.57,1360.71,Marítimo,Pendiente
2073,21/3/2024,Uruguay,Montevideo,Lucía García,Celular,Electrónica,5,899.91,4499.55,Aéreo,Cancelado
2074,11/1/2025,Brasil,Rio de Janeiro,Laura Martínez,Impresora,Oficina,2,499.04,998.08,Terrestre,Pendiente
2075,18/6/2024,Ecuador,Cuenca,Pedro Martínez,Cámara,Electrónica,2,904.82,1809.64,Aéreo,Pendiente
2076,9/11/2024,Paraguay,Asunción,Laura Sánchez,Auriculares,Accesorios,4,190.13,760.52,Aéreo,Pendiente
2077,12/3/2025,Ecuador,Cuenca,Ana Pérez,Silla ergonómica,Muebles,2,777.29,1554.58,Aéreo,Pendiente
2078,6/1/2025,Venezuela,Maracaibo,Juan Rodríguez,Auriculares,Accesorios,5,590.13,2950.65,Aéreo,Entregado
2079,18/2/2025,Colombia,Cali,María Pérez,Monitor,Electrónica,5,1150.94,5754.7,Terrestre,En tránsito
2080,31/3/2024,Chile,Valparaíso,Juan Pérez,Tablet,Electrónica,3,178.78,536.34,Marítimo,Pendiente
2081,4/4/2024,Paraguay,Asunción,Laura Martínez,Silla ergonómica,Muebles,1,551.6,551.6,Aéreo,Pendiente
2082,9/4/2024,Argentina,Buenos Aires,Carlos López,Teclado,Accesorios,5,74.44,372.2,Terrestre,En tránsito
2083,13/5/2024,Ecuador,Guayaquil,Lucía Rodríguez,Laptop,Electrónica,3,825.13,2475.39,Aéreo,Cancelado
2084,4/2/2025,Colombia,Medellín,Ana Rodríguez,Celular,Electrónica,4,390.79,1563.16,Terrestre,Cancelado
2085,26/1/2024,Argentina,Rosario,Carlos Rodríguez,Cámara,Electrónica,4,532.44,2129.76,Terrestre,En tránsito
2086,23/2/2025,Perú,Cusco,María Rodríguez,Escritorio,Muebles,1,549.55,549.55,Terrestre,Cancelado
2087,23/11/2024,Chile,Valparaíso,Juan Rodríguez,Monitor,Electrónica,5,553.84,2769.2,Marítimo,En tránsito
2088,2/2/2025,Argentina,Córdoba,María Sánchez,Escritorio,Muebles,1,227.56,227.56,Terrestre,En tránsito
2089,24/6/2024,Perú,Lima,Ana Rodríguez,Cámara,Electrónica,2,51.9,103.8,Aéreo,Pendiente
2090,14/9/2024,Perú,Lima,Juan Sánchez,Monitor,Electrónica,1,134.98,134.98,Marítimo,Cancelado
2091,27/10/2024,Bolivia,La Paz,Lucía Sánchez,Impresora,Oficina,4,615.37,2461.48,Terrestre,En tránsito
2092,3/12/2024,Paraguay,Encarnación,Ana García,Teclado,Accesorios,1,949.48,949.48,Aéreo,En tránsito
2093,6/1/2025,Colombia,Cali,Luis Rodríguez,Monitor,Electrónica,4,833.62,3334.48,Terrestre,En tránsito
2094,22/3/2025,Bolivia,Santa Cruz,Ana Sánchez,Monitor,Electrónica,1,406.37,406.37,Aéreo,En tránsito
2095,1/3/2025,Ecuador,Guayaquil,Lucía Pérez,Impresora,Oficina,4,391.09,1564.36,Aéreo,En tránsito
2096,25/1/2024,Argentina,Buenos Aires,Juan García,Escritorio,Muebles,3,522.1,1566.3,Marítimo,Entregado
2097,16/10/2024,Brasil,Brasília,Laura Rodríguez,Monitor,Electrónica,1,868.08,868.08,Aéreo,En tránsito
2098,23/5/2024,Bolivia,La Paz,Carlos López,Tablet,Electrónica,1,141.98,141.98,Aéreo,Cancelado
2099,17/8/2024,Paraguay,Asunción,Lucía Martínez,Teclado,Accesorios,1,1189.14,1189.14,Marítimo,En tránsito
2100,11/1/2025,Bolivia,La Paz,Luis García,Cámara,Electrónica,4,918.23,3672.92,Aéreo,Pendiente
2101,4/1/2025,Colombia,Cali,Luis López,Silla ergonómica,Muebles,3,1173.26,3519.78,Marítimo,Pendiente
2102,2/8/2024,Chile,Concepción,Lucía Sánchez,Laptop,Electrónica,2,432.88,865.76,Marítimo,Entregado
2103,23/3/2025,Ecuador,Guayaquil,María Pérez,Tablet,Electrónica,4,517.7,2070.8,Aéreo,Pendiente
2104,28/10/2024,Uruguay,Montevideo,Juan López,Celular,Electrónica,1,913.43,913.43,Terrestre,Cancelado
2105,19/7/2024,Argentina,Córdoba,Juan Pérez,Tablet,Electrónica,4,1110.14,4440.56,Aéreo,Cancelado
2106,30/1/2024,Bolivia,Cochabamba,Lucía Pérez,Silla ergonómica,Muebles,2,110.59,221.18,Terrestre,En tránsito
2107,20/6/2024,Brasil,Brasília,María Martínez,Auriculares,Accesorios,1,817.79,817.79,Terrestre,Entregado
2108,3/2/2024,Ecuador,Quito,Juan Sánchez,Tablet,Electrónica,4,309.8,1239.2,Terrestre,En tránsito
2109,2/7/2024,Argentina,Rosario,Laura Sánchez,Celular,Electrónica,5,568.8,2844,Aéreo,Entregado
2110,22/4/2024,Perú,Arequipa,Laura Sánchez,Escritorio,Muebles,2,714.71,1429.42,Terrestre,Cancelado
2111,3/7/2024,Argentina,Buenos Aires,Ana Pérez,Impresora,Oficina,1,170.3,170.3,Marítimo,Pendiente
2112,10/7/2024,Venezuela,Maracaibo,Ana Sánchez,Celular,Electrónica,2,1046.17,2092.34,Aéreo,En tránsito
2113,4/10/2024,Uruguay,Salto,Lucía López,Teclado,Accesorios,1,30.8,30.8,Marítimo,En tránsito
2114,16/10/2024,Uruguay,Paysandú,Carlos López,Tablet,Electrónica,2,835.45,1670.9,Terrestre,Cancelado
2115,15/10/2024,Colombia,Cali,Carlos Pérez,Silla ergonómica,Muebles,5,264.36,1321.8,Marítimo,Pendiente
2116,24/4/2024,Uruguay,Salto,Ana Sánchez,Impresora,Oficina,5,612.91,3064.55,Aéreo,Cancelado
2117,18/2/2025,Brasil,Rio de Janeiro,Laura Martínez,Cámara,Electrónica,4,1123.71,4494.84,Marítimo,Entregado
2118,19/1/2025,Perú,Arequipa,María Martínez,Escritorio,Muebles,4,859.42,3437.68,Aéreo,Entregado
2119,22/3/2025,Venezuela,Maracaibo,Luis Rodríguez,Auriculares,Accesorios,2,510.84,1021.68,Marítimo,Pendiente
2120,9/5/2024,Colombia,Cali,Pedro López,Laptop,Electrónica,4,399.59,1598.36,Marítimo,En tránsito
2121,21/11/2024,Chile,Valparaíso,Carlos Pérez,Impresora,Oficina,3,412.16,1236.48,Marítimo,Cancelado
2122,12/9/2024,Chile,Concepción,Pedro Pérez,Impresora,Oficina,3,1095.08,3285.24,Marítimo,En tránsito
2123,19/1/2024,Brasil,São Paulo,Carlos Rodríguez,Auriculares,Accesorios,2,716.99,1433.98,Terrestre,En tránsito
2124,24/1/2025,Colombia,Bogotá,María Pérez,Monitor,Electrónica,2,915.92,1831.84,Marítimo,Entregado
2125,22/8/2024,Uruguay,Montevideo,Lucía Sánchez,Monitor,Electrónica,3,644.07,1932.21,Terrestre,Entregado
2126,5/2/2024,Brasil,Brasília,Luis Rodríguez,Cámara,Electrónica,1,751.96,751.96,Aéreo,En tránsito
2127,28/2/2025,Paraguay,Ciudad del Este,Luis Rodríguez,Impresora,Oficina,5,429.67,2148.35,Aéreo,Pendiente
2128,24/3/2024,Argentina,Rosario,Juan Rodríguez,Tablet,Electrónica,1,851.67,851.67,Marítimo,Entregado
2129,30/5/2024,Chile,Concepción,Laura Sánchez,Teclado,Accesorios,3,534.48,1603.44,Aéreo,En tránsito
2130,28/12/2024,Chile,Valparaíso,Laura Rodríguez,Tablet,Electrónica,2,819.91,1639.82,Aéreo,Cancelado
2131,14/1/2025,Venezuela,Caracas,Juan Pérez,Celular,Electrónica,1,263.79,263.79,Terrestre,Cancelado
2132,28/4/2024,Chile,Concepción,Ana Sánchez,Auriculares,Accesorios,5,704.43,3522.15,Marítimo,Pendiente
2133,9/10/2024,Brasil,Brasília,Luis Pérez,Tablet,Electrónica,3,22.31,66.93,Terrestre,Cancelado
2134,27/6/2024,Chile,Santiago,María Martínez,Tablet,Electrónica,3,497.51,1492.53,Terrestre,Cancelado
2135,10/3/2025,Brasil,Brasília,Laura Martínez,Silla ergonómica,Muebles,5,736.96,3684.8,Marítimo,Cancelado
2136,25/6/2024,Bolivia,Santa Cruz,Juan López,Impresora,Oficina,4,119.7,478.8,Marítimo,Pendiente
2137,18/4/2024,Venezuela,Maracaibo,Ana López,Cámara,Electrónica,1,657.57,657.57,Terrestre,Pendiente
2138,12/4/2024,Ecuador,Guayaquil,Luis Rodríguez,Auriculares,Accesorios,1,437.68,437.68,Terrestre,Cancelado
2139,19/10/2024,Brasil,Brasília,Carlos García,Auriculares,Accesorios,4,68.17,272.68,Marítimo,Entregado
2140,10/7/2024,Bolivia,Cochabamba,Ana García,Celular,Electrónica,2,588.45,1176.9,Aéreo,Entregado
2141,14/4/2024,Chile,Concepción,Luis García,Auriculares,Accesorios,2,336.57,673.14,Terrestre,Pendiente
2142,25/11/2024,Colombia,Bogotá,María García,Laptop,Electrónica,2,1085.27,2170.54,Marítimo,Cancelado
2143,15/1/2025,Brasil,Rio de Janeiro,Ana Martínez,Silla ergonómica,Muebles,5,978.9,4894.5,Terrestre,Pendiente
2144,12/8/2024,Ecuador,Cuenca,Pedro Rodríguez,Cámara,Electrónica,3,1198.83,3596.49,Terrestre,Cancelado
2145,10/9/2024,Argentina,Córdoba,Ana Rodríguez,Impresora,Oficina,5,210.24,1051.2,Marítimo,Entregado
2146,10/2/2024,Chile,Concepción,Pedro García,Impresora,Oficina,4,638.79,2555.16,Terrestre,Pendiente
2147,29/10/2024,Ecuador,Quito,Ana Rodríguez,Teclado,Accesorios,4,310.45,1241.8,Marítimo,Entregado
2148,7/4/2024,Chile,Valparaíso,Lucía Rodríguez,Impresora,Oficina,5,164.54,822.7,Aéreo,Entregado
2149,23/3/2024,Ecuador,Guayaquil,Pedro Rodríguez,Celular,Electrónica,4,283.4,1133.6,Aéreo,Entregado
2150,4/2/2024,Uruguay,Salto,Juan Sánchez,Celular,Electrónica,2,846.4,1692.8,Terrestre,Cancelado
2151,16/4/2024,Ecuador,Guayaquil,María Martínez,Tablet,Electrónica,3,217.82,653.46,Marítimo,En tránsito
2152,7/1/2024,Paraguay,Ciudad del Este,Carlos Pérez,Impresora,Oficina,2,1060.81,2121.62,Aéreo,Entregado
2153,16/7/2024,Perú,Cusco,Pedro Sánchez,Tablet,Electrónica,4,536.92,2147.68,Aéreo,Cancelado
2154,14/6/2024,Brasil,Rio de Janeiro,Carlos Pérez,Tablet,Electrónica,5,1019.9,5099.5,Terrestre,Entregado
2155,7/8/2024,Chile,Concepción,Lucía López,Silla ergonómica,Muebles,1,694.92,694.92,Marítimo,Cancelado
2156,24/5/2024,Argentina,Córdoba,Luis Martínez,Impresora,Oficina,4,270.48,1081.92,Terrestre,Cancelado
2157,20/7/2024,Perú,Cusco,Juan Rodríguez,Monitor,Electrónica,5,300.74,1503.7,Aéreo,Entregado
2158,10/2/2025,Ecuador,Cuenca,María Martínez,Silla ergonómica,Muebles,1,861.84,861.84,Aéreo,Pendiente
2159,22/4/2024,Argentina,Rosario,Laura Sánchez,Tablet,Electrónica,1,814.21,814.21,Aéreo,Cancelado
2160,21/2/2024,Uruguay,Montevideo,Luis López,Escritorio,Muebles,3,613.47,1840.41,Aéreo,Entregado
2161,23/1/2025,Perú,Cusco,Ana García,Tablet,Electrónica,1,1008.3,1008.3,Marítimo,Cancelado
2162,13/10/2024,Argentina,Buenos Aires,Ana Martínez,Auriculares,Accesorios,4,558.8,2235.2,Marítimo,Pendiente
2163,20/11/2024,Ecuador,Guayaquil,María López,Teclado,Accesorios,1,256.3,256.3,Terrestre,En tránsito
2164,10/2/2025,Perú,Lima,María Martínez,Tablet,Electrónica,5,208.39,1041.95,Terrestre,Pendiente
2165,4/2/2025,Colombia,Cali,Luis Pérez,Celular,Electrónica,2,961.25,1922.5,Terrestre,En tránsito
2166,16/8/2024,Argentina,Rosario,Carlos Sánchez,Tablet,Electrónica,3,379.73,1139.19,Marítimo,Entregado
