ID_Venta,Fecha,País,Ciudad,Cliente,Producto,Categoría,Cantidad,Precio_Unitario,Monto_Total,Medio_Envio,Estado_Envio
2008,2582024,Uruguay,Paysandú,Ana López,Auriculares,Accesorios,4,1116.49,4465.96,Terrestre,En tránsito
2009,1432025,Chile,Valparaíso,María Martínez,Auriculares,Accesorios,5,173.53,867.65,Marítimo,Cancelado
2010,2282024,Ecuador,Cuenca,Laura García,Auriculares,Accesorios,4,931.01,3724.04,Marítimo,En tránsito
2011,2582024,Paraguay,Encarnación,Laura Pérez,Cámara,Electrónica,5,1173.29,5866.45,Marítimo,En tránsito
2012,1152024,Bolivia,La Paz,Laura Sánchez,Impresora,Oficina,3,896.58,2689.74,Terrestre,Entregado
2013,2062024,Uruguay,Montevideo,Laura López,Impresora,Oficina,3,265.55,796.65,Terrestre,En tránsito
2014,2562024,Uruguay,Montevideo,Lucía Rodríguez,Auriculares,Accesorios,5,780.18,3900.9,Aéreo,Entregado
2015,1432024,Uruguay,Salto,Laura Sánchez,Silla ergonómica,Muebles,5,840.94,4204.7,Aéreo,Entregado
2016,2112025,Chile,Valparaíso,Luis García,Celular,Electrónica,3,628.87,1886.61,Marítimo,En tránsito
2017,522025,Venezuela,Valencia,Luis López,Monitor,Electrónica,4,358.28,1433.12,Marítimo,Cancelado
2018,232024,Chile,Santiago,Lucía Sánchez,Escritorio,Muebles,3,158.69,476.07,Aéreo,Pendiente
2019,2052024,Argentina,Rosario,Ana Martínez,Silla ergonómica,Muebles,2,689.58,1379.16,Terrestre,En tránsito
2020,422024,Perú,Cusco,Lucía Rodríguez,Auriculares,Accesorios,5,971,4855,Aéreo,Cancelado
2021,1872024,Colombia,Bogotá,María Martínez,Celular,Electrónica,1,1024.34,1024.34,Terrestre,Cancelado
2022,1482024,Brasil,Brasília,Carlos Pérez,Teclado,Accesorios,2,1185.97,2371.94,Terrestre,Pendiente
2023,1552024,Chile,Concepción,Pedro Pérez,Auriculares,Accesorios,3,1056.74,3170.22,Terrestre,Cancelado
2024,322024,Chile,Concepción,Lucía García,Silla ergonómica,Muebles,4,1169.98,4679.92,Marítimo,Entregado
2025,2252024,Uruguay,Montevideo,María Pérez,Cámara,Electrónica,4,1001.28,4005.12,Marítimo,En tránsito
2026,572024,Uruguay,Montevideo,Ana Rodríguez,Teclado,Accesorios,4,159.18,636.72,Marítimo,Pendiente
2027,1722025,Paraguay,Asunción,Luis Rodríguez,Teclado,Accesorios,5,994.05,4970.25,Aéreo,Pendiente
2028,1222024,Perú,Cusco,Luis Rodríguez,Tablet,Electrónica,2,375.17,750.34,Marítimo,Entregado
2029,2422025,Chile,Concepción,Lucía Martínez,Auriculares,Accesorios,3,77.79,233.37,Marítimo,Pendiente
2030,932024,Venezuela,Valencia,Lucía Sánchez,Monitor,Electrónica,5,489.16,2445.8,Terrestre,Pendiente
2031,26112024,Colombia,Bogotá,María Sánchez,Escritorio,Muebles,1,974.32,974.32,Marítimo,Entregado
2032,192024,Argentina,Buenos Aires,Pedro Martínez,Impresora,Oficina,3,774.51,2323.53,Aéreo,En tránsito
2033,152024,Ecuador,Cuenca,Laura Rodríguez,Teclado,Accesorios,1,1104.59,1104.59,Marítimo,Entregado
2034,29112024,Perú,Lima,Laura Sánchez,Monitor,Electrónica,1,712.25,712.25,Aéreo,Pendiente
2035,29112024,Argentina,Rosario,Laura Sánchez,Monitor,Electrónica,4,1023.13,4092.52,Marítimo,Cancelado
2036,2012025,Uruguay,Salto,Luis Martínez,Teclado,Accesorios,5,717.61,3588.05,Terrestre,Cancelado
2037,2112025,Chile,Valparaíso,Luis Martínez,Escritorio,Muebles,4,73,292,Terrestre,Entregado
2038,25112024,Paraguay,Encarnación,Ana López,Monitor,Electrónica,5,186.67,933.35,Marítimo,Entregado
2039,862024,Colombia,Medellín,Pedro Pérez,Celular,Electrónica,1,295.93,295.93,Marítimo,En tránsito
2040,3152024,Ecuador,Guayaquil,Luis Martínez,Silla ergonómica,Muebles,3,393.62,1180.86,Terrestre,En tránsito
2041,1122025,Chile,Valparaíso,Juan Martínez,Auriculares,Accesorios,4,286.67,1146.68,Aéreo,Entregado
2042,1292024,Chile,Valparaíso,Laura Sánchez,Impresora,Oficina,3,1016.5,3049.5,Terrestre,Cancelado
2043,562024,Brasil,Rio de Janeiro,Lucía Sánchez,Cámara,Electrónica,3,492.42,1477.26,Terrestre,Pendiente
2044,922024,Brasil,Rio de Janeiro,Juan García,Monitor,Electrónica,2,792.37,1584.74,Terrestre,Entregado
2045,11102024,Brasil,Rio de Janeiro,Laura López,Laptop,Electrónica,4,181.21,724.84,Aéreo,Cancelado
2046,2722025,Ecuador,Quito,Carlos Rodríguez,Cámara,Electrónica,1,739.83,739.83,Aéreo,Cancelado
2047,222025,Uruguay,Salto,Juan Rodríguez,Cámara,Electrónica,3,1093.2,3279.6,Aéreo,En tránsito
2048,14122024,Perú,Arequipa,Lucía Pérez,Tablet,Electrónica,4,113.55,454.2,Marítimo,En tránsito
2049,29122024,Ecuador,Quito,Juan Rodríguez,Tablet,Electrónica,1,501.16,501.16,Terrestre,En tránsito
2050,2392024,Ecuador,Quito,Ana Sánchez,Escritorio,Muebles,1,416.13,416.13,Marítimo,Cancelado
2051,1862024,Ecuador,Guayaquil,Carlos Martínez,Laptop,Electrónica,2,1079.19,2158.38,Aéreo,Entregado
2052,1252024,Argentina,Córdoba,Ana Martínez,Escritorio,Muebles,5,208.87,1044.35,Terrestre,Pendiente
2053,2812024,Uruguay,Montevideo,Laura García,Tablet,Electrónica,3,447.89,1343.67,Marítimo,En tránsito
2054,132024,Paraguay,Asunción,Carlos López,Escritorio,Muebles,4,964.29,3857.16,Marítimo,Cancelado
2055,10122024,Colombia,Cali,Lucía Martínez,Laptop,Electrónica,4,403.9,1615.6,Aéreo,Cancelado
2056,1422025,Colombia,Medellín,Laura Rodríguez,Auriculares,Accesorios,5,699.1,3495.5,Marítimo,En tránsito
2057,332024,Perú,Lima,Juan Pérez,Teclado,Accesorios,2,83.59,167.18,Marítimo,Cancelado
2058,2832024,Brasil,São Paulo,Lucía López,Auriculares,Accesorios,5,819.29,4096.45,Marítimo,En tránsito
2059,712024,Bolivia,Santa Cruz,Laura Rodríguez,Escritorio,Muebles,5,973.26,4866.3,Marítimo,En tránsito
2060,2422024,Ecuador,Cuenca,Pedro Pérez,Impresora,Oficina,5,707.21,3536.05,Terrestre,Cancelado
2061,1012024,Paraguay,Encarnación,Pedro García,Monitor,Electrónica,2,927.04,1854.08,Marítimo,En tránsito
2062,2752024,Paraguay,Encarnación,María Pérez,Silla ergonómica,Muebles,1,815.15,815.15,Aéreo,Entregado
2063,2312024,Colombia,Medellín,Ana Pérez,Escritorio,Muebles,1,689.31,689.31,Marítimo,En tránsito
2064,2412025,Argentina,Buenos Aires,María Martínez,Silla ergonómica,Muebles,5,1195.9,5979.5,Aéreo,Cancelado
2065,26122024,Brasil,Rio de Janeiro,Lucía López,Tablet,Electrónica,2,771.12,1542.24,Terrestre,Entregado
2066,1132024,Brasil,São Paulo,Luis Rodríguez,Monitor,Electrónica,4,662.99,2651.96,Aéreo,Cancelado
2067,1332024,Paraguay,Ciudad del Este,Juan Rodríguez,Celular,Electrónica,1,785.8,785.8,Marítimo,Cancelado
2068,1512025,Argentina,Rosario,Lucía Rodríguez,Monitor,Electrónica,5,22.61,113.05,Aéreo,Cancelado
2069,1012025,Ecuador,Guayaquil,Carlos Martínez,Impresora,Oficina,3,338.46,1015.38,Terrestre,Pendiente
2070,1372024,Colombia,Medellín,Lucía García,Laptop,Electrónica,2,264.57,529.14,Aéreo,Cancelado
2071,28102024,Colombia,Medellín,Ana García,Escritorio,Muebles,2,515.36,1030.72,Terrestre,En tránsito
2072,2742024,Paraguay,Encarnación,Laura Rodríguez,Teclado,Accesorios,3,453.57,1360.71,Marítimo,Pendiente
2073,2132024,Uruguay,Montevideo,Lucía García,Celular,Electrónica,5,899.91,4499.55,Aéreo,Cancelado
2074,1112025,Brasil,Rio de Janeiro,Laura Martínez,Impresora,Oficina,2,499.04,998.08,Terrestre,Pendiente
2075,1862024,Ecuador,Cuenca,Pedro Martínez,Cámara,Electrónica,2,904.82,1809.64,Aéreo,Pendiente
2076,9112024,Paraguay,Asunción,Laura Sánchez,Auriculares,Accesorios,4,190.13,760.52,Aéreo,Pendiente
2077,1232025,Ecuador,Cuenca,Ana Pérez,Silla ergonómica,Muebles,2,777.29,1554.58,Aéreo,Pendiente
2078,612025,Venezuela,Maracaibo,Juan Rodríguez,Auriculares,Accesorios,5,590.13,2950.65,Aéreo,Entregado
2079,1822025,Colombia,Cali,María Pérez,Monitor,Electrónica,5,1150.94,5754.7,Terrestre,En tránsito
2080,3132024,Chile,Valparaíso,Juan Pérez,Tablet,Electrónica,3,178.78,536.34,Marítimo,Pendiente
2081,442024,Paraguay,Asunción,Laura Martínez,Silla ergonómica,Muebles,1,551.6,551.6,Aéreo,Pendiente
2082,942024,Argentina,Buenos Aires,Carlos López,Teclado,Accesorios,5,74.44,372.2,Terrestre,En tránsito
2083,1352024,Ecuador,Guayaquil,Lucía Rodríguez,Laptop,Electrónica,3,825.13,2475.39,Aéreo,Cancelado
2084,422025,Colombia,Medellín,Ana Rodríguez,Celular,Electrónica,4,390.79,1563.16,Terrestre,Cancelado
2085,2612024,Argentina,Rosario,Carlos Rodríguez,Cámara,Electrónica,4,532.44,2129.76,Terrestre,En tránsito
2086,2322025,Perú,Cusco,María Rodríguez,Escritorio,Muebles,1,549.55,549.55,Terrestre,Cancelado
2087,23112024,Chile,Valparaíso,Juan Rodríguez,Monitor,Electrónica,5,553.84,2769.2,Marítimo,En tránsito
2088,222025,Argentina,Córdoba,María Sánchez,Escritorio,Muebles,1,227.56,227.56,Terrestre,En tránsito
2089,2462024,Perú,Lima,Ana Rodríguez,Cámara,Electrónica,2,51.9,103.8,Aéreo,Pendiente
2090,1492024,Perú,Lima,Juan Sánchez,Monitor,Electrónica,1,134.98,134.98,Marítimo,Cancelado
2091,27102024,Bolivia,La Paz,Lucía Sánchez,Impresora,Oficina,4,615.37,2461.48,Terrestre,En tránsito
2092,3122024,Paraguay,Encarnación,Ana García,Teclado,Accesorios,1,949.48,949.48,Aéreo,En tránsito
2093,612025,Colombia,Cali,Luis Rodríguez,Monitor,Electrónica,4,833.62,3334.48,Terrestre,En tránsito
2094,2232025,Bolivia,Santa Cruz,Ana Sánchez,Monitor,Electrónica,1,406.37,406.37,Aéreo,En tránsito
2095,132025,Ecuador,Guayaquil,Lucía Pérez,Impresora,Oficina,4,391.09,1564.36,Aéreo,En tránsito
2096,2512024,Argentina,Buenos Aires,Juan García,Escritorio,Muebles,3,522.1,1566.3,Marítimo,Entregado
2097,16102024,Brasil,Brasília,Laura Rodríguez,Monitor,Electrónica,1,868.08,868.08,Aéreo,En tránsito
2098,2352024,Bolivia,La Paz,Carlos López,Tablet,Electrónica,1,141.98,141.98,Aéreo,Cancelado
2099,1782024,Paraguay,Asunción,Lucía Martínez,Teclado,Accesorios,1,1189.14,1189.14,Marítimo,En tránsito
2100,1112025,Bolivia,La Paz,Luis García,Cámara,Electrónica,4,918.23,3672.92,Aéreo,Pendiente
2101,412025,Colombia,Cali,Luis López,Silla ergonómica,Muebles,3,1173.26,3519.78,Marítimo,Pendiente
2102,282024,Chile,Concepción,Lucía Sánchez,Laptop,Electrónica,2,432.88,865.76,Marítimo,Entregado
2103,2332025,Ecuador,Guayaquil,María Pérez,Tablet,Electrónica,4,517.7,2070.8,Aéreo,Pendiente
2104,28102024,Uruguay,Montevideo,Juan López,Celular,Electrónica,1,913.43,913.43,Terrestre,Cancelado
2105,1972024,Argentina,Córdoba,Juan Pérez,Tablet,Electrónica,4,1110.14,4440.56,Aéreo,Cancelado
2106,3012024,Bolivia,Cochabamba,Lucía Pérez,Silla ergonómica,Muebles,2,110.59,221.18,Terrestre,En tránsito
2107,2062024,Brasil,Brasília,María Martínez,Auriculares,Accesorios,1,817.79,817.79,Terrestre,Entregado
2108,322024,Ecuador,Quito,Juan Sánchez,Tablet,Electrónica,4,309.8,1239.2,Terrestre,En tránsito
2109,272024,Argentina,Rosario,Laura Sánchez,Celular,Electrónica,5,568.8,2844,Aéreo,Entregado
2110,2242024,Perú,Arequipa,Laura Sánchez,Escritorio,Muebles,2,714.71,1429.42,Terrestre,Cancelado
2111,372024,Argentina,Buenos Aires,Ana Pérez,Impresora,Oficina,1,170.3,170.3,Marítimo,Pendiente
2112,1072024,Venezuela,Maracaibo,Ana Sánchez,Celular,Electrónica,2,1046.17,2092.34,Aéreo,En tránsito
2113,4102024,Uruguay,Salto,Lucía López,Teclado,Accesorios,1,30.8,30.8,Marítimo,En tránsito
2114,16102024,Uruguay,Paysandú,Carlos López,Tablet,Electrónica,2,835.45,1670.9,Terrestre,Cancelado
2115,15102024,Colombia,Cali,Carlos Pérez,Silla ergonómica,Muebles,5,264.36,1321.8,Marítimo,Pendiente
2116,2442024,Uruguay,Salto,Ana Sánchez,Impresora,Oficina,5,612.91,3064.55,Aéreo,Cancelado
2117,1822025,Brasil,Rio de Janeiro,Laura Martínez,Cámara,Electrónica,4,1123.71,4494.84,Marítimo,Entregado
2118,1912025,Perú,Arequipa,María Martínez,Escritorio,Muebles,4,859.42,3437.68,Aéreo,Entregado
2119,2232025,Venezuela,Maracaibo,Luis Rodríguez,Auriculares,Accesorios,2,510.84,1021.68,Marítimo,Pendiente
2120,952024,Colombia,Cali,Pedro López,Laptop,Electrónica,4,399.59,1598.36,Marítimo,En tránsito
2121,21112024,Chile,Valparaíso,Carlos Pérez,Impresora,Oficina,3,412.16,1236.48,Marítimo,Cancelado
2122,1292024,Chile,Concepción,Pedro Pérez,Impresora,Oficina,3,1095.08,3285.24,Marítimo,En tránsito
2123,1912024,Brasil,São Paulo,Carlos Rodríguez,Auriculares,Accesorios,2,716.99,1433.98,Terrestre,En tránsito
2124,2412025,Colombia,Bogotá,María Pérez,Monitor,Electrónica,2,915.92,1831.84,Marítimo,Entregado
2125,2282024,Uruguay,Montevideo,Lucía Sánchez,Monitor,Electrónica,3,644.07,1932.21,Terrestre,Entregado
2126,522024,Brasil,Brasília,Luis Rodríguez,Cámara,Electrónica,1,751.96,751.96,Aéreo,En tránsito
2127,2822025,Paraguay,Ciudad del Este,Luis Rodríguez,Impresora,Oficina,5,429.67,2148.35,Aéreo,Pendiente
2128,2432024,Argentina,Rosario,Juan Rodríguez,Tablet,Electrónica,1,851.67,851.67,Marítimo,Entregado
2129,3052024,Chile,Concepción,Laura Sánchez,Teclado,Accesorios,3,534.48,1603.44,Aéreo,En tránsito
2130,28122024,Chile,Valparaíso,Laura Rodríguez,Tablet,Electrónica,2,819.91,1639.82,Aéreo,Cancelado
2131,1412025,Venezuela,Caracas,Juan Pérez,Celular,Electrónica,1,263.79,263.79,Terrestre,Cancelado
2132,2842024,Chile,Concepción,Ana Sánchez,Auriculares,Accesorios,5,704.43,3522.15,Marítimo,Pendiente
2133,9102024,Brasil,Brasília,Luis Pérez,Tablet,Electrónica,3,22.31,66.93,Terrestre,Cancelado
2134,2762024,Chile,Santiago,María Martínez,Tablet,Electrónica,3,497.51,1492.53,Terrestre,Cancelado
2135,1032025,Brasil,Brasília,Laura Martínez,Silla ergonómica,Muebles,5,736.96,3684.8,Marítimo,Cancelado
2136,2562024,Bolivia,Santa Cruz,Juan López,Impresora,Oficina,4,119.7,478.8,Marítimo,Pendiente
2137,1842024,Venezuela,Maracaibo,Ana López,Cámara,Electrónica,1,657.57,657.57,Terrestre,Pendiente
2138,1242024,Ecuador,Guayaquil,Luis Rodríguez,Auriculares,Accesorios,1,437.68,437.68,Terrestre,Cancelado
2139,19102024,Brasil,Brasília,Carlos García,Auriculares,Accesorios,4,68.17,272.68,Marítimo,Entregado
2140,1072024,Bolivia,Cochabamba,Ana García,Celular,Electrónica,2,588.45,1176.9,Aéreo,Entregado
2141,1442024,Chile,Concepción,Luis García,Auriculares,Accesorios,2,336.57,673.14,Terrestre,Pendiente
2142,25112024,Colombia,Bogotá,María García,Laptop,Electrónica,2,1085.27,2170.54,Marítimo,Cancelado
2143,1512025,Brasil,Rio de Janeiro,Ana Martínez,Silla ergonómica,Muebles,5,978.9,4894.5,Terrestre,Pendiente
2144,1282024,Ecuador,Cuenca,Pedro Rodríguez,Cámara,Electrónica,3,1198.83,3596.49,Terrestre,Cancelado
2145,1092024,Argentina,Córdoba,Ana Rodríguez,Impresora,Oficina,5,210.24,1051.2,Marítimo,Entregado
2146,1022024,Chile,Concepción,Pedro García,Impresora,Oficina,4,638.79,2555.16,Terrestre,Pendiente
2147,29102024,Ecuador,Quito,Ana Rodríguez,Teclado,Accesorios,4,310.45,1241.8,Marítimo,Entregado
2148,742024,Chile,Valparaíso,Lucía Rodríguez,Impresora,Oficina,5,164.54,822.7,Aéreo,Entregado
2149,2332024,Ecuador,Guayaquil,Pedro Rodríguez,Celular,Electrónica,4,283.4,1133.6,Aéreo,Entregado
2150,422024,Uruguay,Salto,Juan Sánchez,Celular,Electrónica,2,846.4,1692.8,Terrestre,Cancelado
2151,1642024,Ecuador,Guayaquil,María Martínez,Tablet,Electrónica,3,217.82,653.46,Marítimo,En tránsito
2152,712024,Paraguay,Ciudad del Este,Carlos Pérez,Impresora,Oficina,2,1060.81,2121.62,Aéreo,Entregado
2153,1672024,Perú,Cusco,Pedro Sánchez,Tablet,Electrónica,4,536.92,2147.68,Aéreo,Cancelado
2154,1462024,Brasil,Rio de Janeiro,Carlos Pérez,Tablet,Electrónica,5,1019.9,5099.5,Terrestre,Entregado
2155,782024,Chile,Concepción,Lucía López,Silla ergonómica,Muebles,1,694.92,694.92,Marítimo,Cancelado
2156,2452024,Argentina,Córdoba,Luis Martínez,Impresora,Oficina,4,270.48,1081.92,Terrestre,Cancelado
2157,2072024,Perú,Cusco,Juan Rodríguez,Monitor,Electrónica,5,300.74,1503.7,Aéreo,Entregado
2158,1022025,Ecuador,Cuenca,María Martínez,Silla ergonómica,Muebles,1,861.84,861.84,Aéreo,Pendiente
2159,2242024,Argentina,Rosario,Laura Sánchez,Tablet,Electrónica,1,814.21,814.21,Aéreo,Cancelado
2160,2122024,Uruguay,Montevideo,Luis López,Escritorio,Muebles,3,613.47,1840.41,Aéreo,Entregado
2161,2312025,Perú,Cusco,Ana García,Tablet,Electrónica,1,1008.3,1008.3,Marítimo,Cancelado
2162,13102024,Argentina,Buenos Aires,Ana Martínez,Auriculares,Accesorios,4,558.8,2235.2,Marítimo,Pendiente
2163,20112024,Ecuador,Guayaquil,María López,Teclado,Accesorios,1,256.3,256.3,Terrestre,En tránsito
2164,1022025,Perú,Lima,María Martínez,Tablet,Electrónica,5,208.39,1041.95,Terrestre,Pendiente
2165,422025,Colombia,Cali,Luis Pérez,Celular,Electrónica,2,961.25,1922.5,Terrestre,En tránsito
2166,1682024,Argentina,Rosario,Carlos Sánchez,Tablet,Electrónica,3,379.73,1139.19,Marítimo,Entregado
2167,15122024,Perú,Cusco,Luis Sánchez,Laptop,Electrónica,2,797.93,1595.86,Aéreo,Cancelado
2168,172024,Chile,Santiago,Laura Rodríguez,Celular,Electrónica,2,982.24,1964.48,Terrestre,Cancelado
2169,1242024,Ecuador,Guayaquil,Ana García,Escritorio,Muebles,3,457.95,1373.85,Marítimo,Entregado
2170,572024,Chile,Concepción,María Pérez,Tablet,Electrónica,1,895.35,895.35,Marítimo,En tránsito
2171,942024,Ecuador,Cuenca,María Pérez,Tablet,Electrónica,3,944.05,2832.15,Terrestre,Cancelado
2172,3082024,Perú,Arequipa,Lucía Sánchez,Laptop,Electrónica,2,1193.12,2386.24,Aéreo,Entregado
2173,5112024,Argentina,Rosario,Ana García,Escritorio,Muebles,2,572.97,1145.94,Aéreo,Entregado
2174,1992024,Argentina,Córdoba,Laura Sánchez,Laptop,Electrónica,4,1096.63,4386.52,Terrestre,Entregado
2175,522024,Paraguay,Encarnación,Luis Martínez,Cámara,Electrónica,1,329.47,329.47,Terrestre,Entregado
2176,13122024,Colombia,Bogotá,María Rodríguez,Auriculares,Accesorios,4,698,2792,Aéreo,En tránsito
2177,1032025,Paraguay,Encarnación,Ana Martínez,Laptop,Electrónica,2,1102.13,2204.26,Marítimo,En tránsito
2178,2322024,Uruguay,Montevideo,Pedro Pérez,Laptop,Electrónica,1,172.57,172.57,Aéreo,Cancelado
2179,432024,Chile,Santiago,Laura Rodríguez,Escritorio,Muebles,1,1105.82,1105.82,Aéreo,En tránsito
2180,1812025,Bolivia,Cochabamba,Ana Martínez,Monitor,Electrónica,1,517.91,517.91,Aéreo,En tránsito
2181,2092024,Colombia,Medellín,Carlos Rodríguez,Auriculares,Accesorios,4,868.37,3473.48,Marítimo,En tránsito
2182,11102024,Perú,Arequipa,Juan Pérez,Cámara,Electrónica,5,627.94,3139.7,Marítimo,Entregado
2183,342024,Ecuador,Guayaquil,Pedro García,Laptop,Electrónica,5,455.13,2275.65,Terrestre,Entregado
2184,7122024,Brasil,São Paulo,Carlos Sánchez,Escritorio,Muebles,3,356.51,1069.53,Marítimo,Pendiente
2185,14112024,Ecuador,Cuenca,Lucía Martínez,Silla ergonómica,Muebles,1,1008.91,1008.91,Terrestre,En tránsito
2186,612024,Venezuela,Caracas,Lucía Sánchez,Laptop,Electrónica,2,217.07,434.14,Aéreo,Cancelado
2187,14112024,Chile,Concepción,Juan Pérez,Cámara,Electrónica,3,635.53,1906.59,Marítimo,En tránsito
2188,232024,Colombia,Medellín,Laura Martínez,Tablet,Electrónica,1,1079.64,1079.64,Marítimo,Cancelado
2189,1142024,Colombia,Bogotá,Laura Martínez,Auriculares,Accesorios,5,58.28,291.4,Marítimo,Entregado
2190,1062024,Paraguay,Ciudad del Este,Carlos Sánchez,Silla ergonómica,Muebles,3,563.06,1689.18,Terrestre,Pendiente
2191,14122024,Uruguay,Montevideo,Laura Sánchez,Impresora,Oficina,3,159.18,477.54,Terrestre,En tránsito
2192,1452024,Argentina,Rosario,Juan García,Monitor,Electrónica,1,802.74,802.74,Terrestre,Pendiente
2193,22122024,Ecuador,Guayaquil,Lucía López,Laptop,Electrónica,4,812.6,3250.4,Marítimo,En tránsito
2194,832025,Perú,Arequipa,Luis Rodríguez,Silla ergonómica,Muebles,3,195.26,585.78,Terrestre,Pendiente
2195,2042024,Ecuador,Cuenca,Ana Sánchez,Escritorio,Muebles,3,433.22,1299.66,Aéreo,Pendiente
2196,1212025,Colombia,Medellín,María Sánchez,Silla ergonómica,Muebles,3,224.49,673.47,Aéreo,Cancelado
2197,21102024,Paraguay,Ciudad del Este,Pedro Martínez,Monitor,Electrónica,2,1117.28,2234.56,Aéreo,Cancelado
2198,2212024,Argentina,Buenos Aires,Laura Pérez,Escritorio,Muebles,5,428.11,2140.55,Terrestre,Entregado
2199,24112024,Brasil,Brasília,Lucía Rodríguez,Laptop,Electrónica,4,268.29,1073.16,Aéreo,En tránsito
2200,722025,Colombia,Medellín,Juan Sánchez,Tablet,Electrónica,1,1095.06,1095.06,Aéreo,Pendiente
2201,2622025,Brasil,Brasília,Carlos Sánchez,Impresora,Oficina,5,939.46,4697.3,Aéreo,Entregado
2202,2622024,Argentina,Buenos Aires,Pedro Martínez,Escritorio,Muebles,4,433.27,1733.08,Terrestre,Pendiente
2203,2432024,Paraguay,Ciudad del Este,Ana Martínez,Monitor,Electrónica,4,317.19,1268.76,Aéreo,En tránsito
2204,122024,Bolivia,Santa Cruz,Carlos Martínez,Escritorio,Muebles,2,134.12,268.24,Terrestre,Cancelado
2205,912025,Chile,Santiago,Luis López,Celular,Electrónica,5,1051.74,5258.7,Terrestre,En tránsito
2206,2582024,Ecuador,Cuenca,Ana Sánchez,Tablet,Electrónica,4,244.93,979.72,Terrestre,Pendiente
2207,1672024,Brasil,Brasília,Luis Rodríguez,Laptop,Electrónica,3,374.64,1123.92,Terrestre,Entregado
2208,452024,Paraguay,Encarnación,Pedro López,Celular,Electrónica,3,380.96,1142.88,Terrestre,Entregado
2209,2722025,Chile,Concepción,Luis García,Monitor,Electrónica,3,865.54,2596.62,Marítimo,Cancelado
2210,18102024,Ecuador,Guayaquil,Lucía Rodríguez,Laptop,Electrónica,2,39.83,79.66,Aéreo,Pendiente
2211,2152024,Brasil,Brasília,Pedro Sánchez,Escritorio,Muebles,4,1048.6,4194.4,Marítimo,En tránsito
2212,582024,Colombia,Bogotá,Lucía Sánchez,Silla ergonómica,Muebles,1,1184.25,1184.25,Terrestre,Entregado
2213,622024,Uruguay,Paysandú,Laura Sánchez,Laptop,Electrónica,2,403.14,806.28,Aéreo,En tránsito
2214,9112024,Bolivia,La Paz,Lucía Rodríguez,Teclado,Accesorios,3,441.06,1323.18,Marítimo,En tránsito
2215,2132024,Perú,Arequipa,Lucía Pérez,Laptop,Electrónica,4,1064.65,4258.6,Marítimo,Pendiente
2216,3052024,Colombia,Bogotá,Carlos Pérez,Celular,Electrónica,4,382.57,1530.28,Aéreo,Entregado
2217,2432024,Bolivia,Cochabamba,Pedro Sánchez,Teclado,Accesorios,3,290.44,871.32,Terrestre,Entregado
2218,1522025,Chile,Valparaíso,Lucía García,Laptop,Electrónica,2,522.05,1044.1,Marítimo,Entregado
2219,482024,Paraguay,Asunción,Laura Sánchez,Impresora,Oficina,1,144.7,144.7,Aéreo,Cancelado
2220,2232024,Chile,Valparaíso,Carlos López,Monitor,Electrónica,5,1056.28,5281.4,Aéreo,Entregado
2221,862024,Brasil,Brasília,Laura Martínez,Celular,Electrónica,3,609.62,1828.86,Aéreo,Pendiente
2222,1492024,Chile,Santiago,María Pérez,Escritorio,Muebles,1,122.64,122.64,Terrestre,En tránsito
2223,342024,Brasil,Rio de Janeiro,Lucía García,Celular,Electrónica,1,631.28,631.28,Terrestre,En tránsito
2224,962024,Paraguay,Ciudad del Este,Laura García,Teclado,Accesorios,5,180,900,Aéreo,Pendiente
2225,1162024,Uruguay,Salto,María Sánchez,Tablet,Electrónica,4,214.23,856.92,Aéreo,Cancelado
2226,532024,Uruguay,Montevideo,Pedro García,Cámara,Electrónica,1,1152.94,1152.94,Terrestre,En tránsito
2227,1232025,Uruguay,Montevideo,Pedro Sánchez,Teclado,Accesorios,5,484.75,2423.75,Terrestre,Pendiente
2228,1362024,Ecuador,Cuenca,Laura Sánchez,Silla ergonómica,Muebles,3,507.32,1521.96,Marítimo,En tránsito
2229,2022024,Ecuador,Cuenca,Juan Pérez,Impresora,Oficina,2,723.71,1447.42,Terrestre,Cancelado
2230,232025,Uruguay,Salto,Juan Pérez,Celular,Electrónica,1,760.08,760.08,Marítimo,Entregado
2231,16102024,Ecuador,Cuenca,Ana López,Teclado,Accesorios,2,84.78,169.56,Aéreo,En tránsito
2232,7112024,Colombia,Bogotá,Lucía López,Impresora,Oficina,2,461.11,922.22,Terrestre,Pendiente
2233,1112024,Paraguay,Ciudad del Este,Luis Martínez,Laptop,Electrónica,1,648.96,648.96,Aéreo,En tránsito
2234,23122024,Chile,Valparaíso,Carlos Rodríguez,Silla ergonómica,Muebles,4,116.64,466.56,Marítimo,Entregado
2235,1382024,Bolivia,Santa Cruz,Pedro Martínez,Cámara,Electrónica,3,657.09,1971.27,Marítimo,Cancelado
2236,1972024,Venezuela,Caracas,Luis López,Impresora,Oficina,3,1179.7,3539.1,Terrestre,En tránsito
2237,6122024,Ecuador,Cuenca,Pedro Pérez,Silla ergonómica,Muebles,4,303.4,1213.6,Terrestre,Entregado
2238,2042024,Chile,Valparaíso,Luis Rodríguez,Celular,Electrónica,4,166.54,666.16,Marítimo,En tránsito
2239,532024,Venezuela,Caracas,Juan Martínez,Tablet,Electrónica,3,457.59,1372.77,Terrestre,En tránsito
2240,12102024,Ecuador,Guayaquil,Lucía García,Celular,Electrónica,4,597.09,2388.36,Marítimo,Entregado
